label,original,text,favorite_count,retweet_count,user.followers_count,user.friends_count,user.verified,user.created_at,created_at,txt_len,avg_wrd_length,url_cnt,puncutaion_cnt,tweet_age
0,#Ferguson shows how a militarized police force can compromise our rights and our safety #JusticeForMikeBrown http://t.co/pNIamkQAEi,show militarize police force compromise right safety,111,306,206226,365,True,Tue Feb 12 16:27:34 +0000 2008,Fri Aug 15 16:17:02 +0000 2014,13,5.0,1,0,6.51
0,Thousands shut down Times Square last night in support of #Ferguson US where police shot unarmed teen #MikeBrown http://t.co/t2rNDX3Hju,thousand shut time square last night support u police shot unarmed teen,156,216,1952,407,False,Thu Sep 01 14:23:34 +0000 2011,Fri Aug 15 09:33:09 +0000 2014,16,5.0,1,0,2.95
0,Racial discrimination's still a dilemma in US. Still ppl are unsecure for having dark skins.The way police treat them confirms it. #Ferguson,racial discrimination still dilemma u still ppl unsecure dark skin way police treat confirms,104,258,69660,3,False,Tue Mar 31 21:25:18 +0000 2009,Fri Aug 15 18:58:20 +0000 2014,23,5.0,0,3,5.38
0,Why do whites run a mostly black town? See what's fueling long-simmering tension in #Ferguson http://t.co/sgMZFUhch8 http://t.co/K3s69KltKA,white run mostly black town see fuel long simmer tension,210,345,13667482,970,True,Fri Feb 09 00:35:02 +0000 2007,Fri Aug 15 15:05:32 +0000 2014,16,4.0,2,2,7.52
0,"White ""anti-looting"" high-horse riders listen up! Read &amp; follow @ProfessorCrunk
http://t.co/L8DTcZCOvQ
#Ferguson http://t.co/kNmvT8S2hb",white anti loot high horse rider listen read follow,117,172,745,433,False,Sun Mar 01 22:37:38 +0000 2009,Wed Aug 13 16:24:25 +0000 2014,10,5.0,2,5,5.45
0,Tanks. Military police. Occupation. Media blackout. No fly zone. In...a suburb. This is America in 2014. #Ferguson,tank military police occupation medium blackout fly zone suburb america 2014,448,1221,227533,1142,True,Mon Apr 07 11:32:29 +0000 2008,Wed Aug 13 06:20:42 +0000 2014,17,5.0,0,10,6.35
0,Going 2 War With Americans #Ferguson http://t.co/HOHFomjgPp,go 2 war american,70,212,2121,2295,False,Sat Apr 26 16:39:02 +0000 2014,Wed Aug 13 06:51:47 +0000 2014,5,4.0,1,0,0.3
0,"No matter what we do, it won't be as bad as killing a kid and leaving him to die on the street, covered with his own blood. #Ferguson",matter bad kill kid leave die street cover blood,139,123,18677,36,False,Tue Aug 12 06:41:41 +0000 2014,Fri Aug 15 09:30:26 +0000 2014,28,3.0,0,3,0.01
0,The streets of Times Square have been taken over. Literally. #NMOS14 #ferguson https://t.co/ZnzqFhDdNI,street time square take literally,141,339,2416,941,False,Sun Oct 17 08:08:47 +0000 2010,Fri Aug 15 00:11:50 +0000 2014,10,5.0,1,2,3.83
0,The crowd has forced the police car to reverse. #ferguson https://t.co/B9YqGhq0hZ,crowd force police car reverse,40,144,99640,1030,True,Thu Mar 06 19:51:29 +0000 2008,Sun Aug 10 01:36:56 +0000 2014,9,4.0,1,1,6.43
0,"Classes started at 8am, but by 7am #MichaelBrown would be there waiting, eager http://t.co/SVaqe4vR2V #Ferguson http://t.co/P3ubd08DB8",class start 8am 7am would wait eager,140,243,102670,3788,True,Tue May 20 22:42:46 +0000 2008,Wed Aug 13 12:05:29 +0000 2014,12,4.0,2,2,6.23
0,"After #Ferguson shooting, nearly half of Americans don’t believe in justice – poll http://t.co/oAz3qywdsV http://t.co/psxx3YvVlF",shoot nearly half american believe justice poll,160,234,66926,26401,False,Mon Jul 25 04:30:28 +0000 2011,Fri Aug 15 13:35:57 +0000 2014,12,5.0,2,1,3.06
0,"Despite the latest blunder of the #Ferguson police department, I am hopeful for another night of #PeaceInFerguson.",despite late blunder police department hopeful another night,391,390,107581,1041,True,Thu Mar 06 19:51:29 +0000 2008,Fri Aug 15 20:44:04 +0000 2014,15,5.0,0,2,6.45
0,Peaceful youth demonstration at Greater St. Mark Church #ferguson http://t.co/AAIO2DPlTn,peaceful youth demonstration great st mark church,182,308,99595,1030,True,Thu Mar 06 19:51:29 +0000 2008,Wed Aug 13 01:13:10 +0000 2014,8,6.0,1,1,6.44
0,"How can you not be moved by the people of #Ferguson

https://t.co/iQKZ13M3SQ",move people,283,340,1293911,861,False,Sat Apr 09 05:10:37 +0000 2011,Fri Aug 15 19:51:03 +0000 2014,10,3.0,1,0,3.35
0,The anger and tension is definitely worse than last night. #Ferguson,anger tension definitely bad last night,23,102,107958,1041,True,Thu Mar 06 19:51:29 +0000 2008,Sun Aug 10 22:43:45 +0000 2014,10,5.0,0,1,6.43
0,Looting &amp; rioting are terms that are loosely being used to describe all the civil disobedience in #Ferguson don't get it twisted #focus,loot rioting term loosely use describe civil disobedience get twist,146,273,910341,2109,True,Wed Dec 31 17:47:21 +0000 2008,Wed Aug 13 15:48:46 +0000 2014,21,5.0,0,0,5.62
0,NO VIOLENCE! JUST JUSTICE! #ferguson https://t.co/3R6rTtmvzW,violence justice,133,269,107627,1041,True,Thu Mar 06 19:51:29 +0000 2008,Wed Aug 13 02:35:12 +0000 2014,4,5.0,1,2,6.44
0,Calling all journalists covering #MikeBrown #Ferguson FREE coffee/Wifi if you need a place to work! @AntonioFrench http://t.co/mn8W44Ov7z,call journalist cover free coffee wifi need place work,108,161,949,318,False,Thu May 30 01:42:08 +0000 2013,Wed Aug 13 16:02:51 +0000 2014,14,5.0,1,1,1.21
0,"Just be ready. When #Ferguson PD release the photo of #DarrenWilson, it will look something like this. http://t.co/JLT5TuaNdD",ready pd release photo look something like,122,194,2472,2102,False,Tue Jul 05 01:35:08 +0000 2011,Fri Aug 15 19:49:35 +0000 2014,15,4.0,1,3,3.12
0,"A reminder: A SWAT team the size of TX showed up to the top location, but not the bottom one. #Ferguson #BundyRanch http://t.co/3Gjo0VFQ2E",reminder swat team size tx show top location bottom one,45,162,6439,923,False,Fri Apr 25 14:22:31 +0000 2008,Wed Aug 13 23:32:38 +0000 2014,20,4.0,1,2,6.3
0,#Ferguson: Towns Don't Need Tanks http://t.co/304W7l7neh,town need tank,268,487,288807,1071,False,Sat Dec 11 02:06:01 +0000 2010,Fri Aug 15 16:21:06 +0000 2014,5,4.0,1,0,3.68
0,"cops aren't soldiers. soldiers are soldiers. if you want to be a soldier, enlist &amp; head for the desert. The USA is NOT a war zone. #ferguson",cop soldier soldier soldier want soldier enlist head desert usa war zone,96,100,951,612,False,Tue May 06 16:30:19 +0000 2008,Wed Aug 13 16:41:48 +0000 2014,26,4.0,0,5,6.27
0,"People who claim to be against big, intrusive government and for the Constitution are cheerleading for the cops in #Ferguson now. Telling.",people claim big intrusive government constitution cheerlead cop tell,204,458,1916,378,False,Thu Mar 05 10:02:09 +0000 2009,Wed Aug 13 23:49:09 +0000 2014,21,5.0,0,3,5.44
0,Police have brought out the large gear in #Ferguson. http://t.co/2gxUzOvwfy,police brought large gear,67,469,100400,1031,True,Thu Mar 06 19:51:29 +0000 2008,Sat Aug 09 23:25:09 +0000 2014,8,4.0,1,1,6.43
0,Scene right now just blocks from where #mikebrown was shot. #ferguson http://t.co/gCBXsY0CvN,scene right block shot,310,1266,4784,1137,False,Thu Aug 26 19:29:50 +0000 2010,Wed Aug 13 23:11:34 +0000 2014,9,4.0,1,1,3.97
0,Rest in Peace Mike Brown. #Ferguson,rest peace mike brown,221,703,960143,1668,True,Sun Jan 04 20:41:22 +0000 2009,Sun Aug 10 01:34:07 +0000 2014,5,4.0,0,1,5.6
0,Photos from @PDPJ #Ferguson http://t.co/CXXG6bPHh9,photo,124,394,106602,1041,True,Thu Mar 06 19:51:29 +0000 2008,Wed Aug 13 12:00:54 +0000 2014,2,5.0,1,0,6.44
0,"""Our problem is not with Hamas. Our problem is not in Iraq. Our problem is in #Ferguson!"" - Anthony Shahid http://t.co/o1dZ3LDHdg",problem hamas problem iraq problem anthony shahid,227,518,107088,1041,True,Thu Mar 06 19:51:29 +0000 2008,Sun Aug 10 15:16:15 +0000 2014,18,4.0,1,6,6.43
0,Rev Jesse Jackson leading procession to shooting site. #Ferguson #MichaelBrown @stltoday http://t.co/ElWD9jGEFA,rev jesse jackson lead procession shoot site,43,100,2475,398,True,Thu Oct 02 01:45:51 +0000 2008,Fri Aug 15 23:39:49 +0000 2014,8,6.0,1,1,5.87
0,Police look on as protestors rally in #Ferguson http://t.co/LCzNUCNvKE,police look protestors rally,66,190,104192,3796,True,Tue May 20 22:42:46 +0000 2008,Wed Aug 13 21:49:37 +0000 2014,7,4.0,1,0,6.23
0,Haven’t seen a police chief run from a microphone that fast since Commissioner Gordon said the Joker was threatening Gotham City #Ferguson,see police chief run microphone fast since commissioner gordon say joker threaten gotham city,40,102,13791,14215,False,Sat Aug 16 05:45:33 +0000 2008,Fri Aug 15 13:48:29 +0000 2014,22,5.0,0,0,6.0
0,"It's a lot more quiet here at #qt as Capt. Johnson speaks. One guy just yelled ""we want answers."" #ferguson #ksdk http://t.co/XpWHqqvzl6",lot quiet capt johnson speaks one guy yell want answer,41,249,1516,689,False,Sun Sep 13 17:34:19 +0000 2009,Fri Aug 15 16:14:17 +0000 2014,19,4.0,1,5,4.92
0,INDICT CHIEF TOM JACKSON for conspiracy and aiding &amp; abetting. INDICT DARREN WILSON for murder. Convict both. #ferguson #mikebrown,indict chief tom jackson conspiracy aid abet indict darren wilson murder convict,52,121,2105,629,False,Mon Mar 26 20:18:19 +0000 2012,Fri Aug 15 19:17:38 +0000 2014,16,6.0,0,3,2.39
0,This is literally on Fox News right now #Ferguson http://t.co/N2ASnvwGwW,literally fox news right,94,173,163,322,False,Tue Jun 19 23:12:06 +0000 2012,Wed Aug 13 23:53:09 +0000 2014,8,4.0,1,0,2.15
0,"#Ferguson #WeArePeace Met a young man who told me, ""We aren't here for colors. Black isn't a color, We are all Equal  http://t.co/yO18uiiOPZ",met young man told color black color equal,66,106,23492,133,False,Fri Apr 26 13:27:49 +0000 2013,Fri Aug 15 17:09:33 +0000 2014,22,3.0,1,4,1.3
0,"Overkill in #Ferguson. Officer won't answer my question about why this is needed. http://t.co/izk1lrzB7x""",overkill officer answer question need,22,100,23974,133,False,Fri Apr 26 13:27:49 +0000 2013,Wed Aug 13 23:12:44 +0000 2014,13,4.0,1,2,1.3
0,"I'm so tired of society making black people defend themselves, even from under the grave. #Ferguson #MikeBrown",tire society make black people defend even grave,80,159,3352,1124,False,Sat May 19 12:34:00 +0000 2012,Fri Aug 15 14:18:00 +0000 2014,16,4.0,0,2,2.24
0,Police sniper pointing weapon at unarmed civilians. That’s nice. #Ferguson,police sniper point weapon unarmed civilian nice,18,104,6424,1037,True,Fri Oct 07 23:37:13 +0000 2011,Wed Aug 13 23:33:09 +0000 2014,10,5.0,0,2,2.85
0,Missouri Governor Jay Nixon is delivering remarks on the Mike Brown case. #Ferguson,missouri governor jay nixon deliver remark mike brown case,16,205,1209038,734,True,Wed Aug 06 19:55:31 +0000 2008,Fri Aug 15 16:32:55 +0000 2014,12,5.0,0,1,6.02
0,"Black folks deserve a more honest account of racial politics than 'it's all love, overlook color, and give peace a chance.'  #Ferguson",black folk deserve honest account racial politics love overlook color give peace chance,118,187,13559,689,False,Sun Jan 22 02:17:35 +0000 2012,Wed Aug 13 14:01:00 +0000 2014,22,4.0,0,3,2.56
0,A few feet from where #MichaelBrown was killed: #Ferguson http://t.co/BpMH784CFR,foot kill,898,1581,103965,3796,True,Tue May 20 22:42:46 +0000 2008,Wed Aug 13 14:46:59 +0000 2014,7,4.0,1,0,6.23
0,What year are we in again? This is looking like the 50s #Ferguson http://t.co/TeLcT3d3yh,year look like 50,66,217,1731,1694,False,Mon Apr 27 21:23:38 +0000 2009,Sun Aug 10 01:54:41 +0000 2014,12,4.0,1,1,5.29
0,"Captain Johnson: ""I know we're scared and I know we've fallen. But I know He's going to pick us up."" #Ferguson",captain johnson know scar know fall know go pick u,129,160,106293,1041,True,Thu Mar 06 19:51:29 +0000 2008,Fri Aug 15 16:29:21 +0000 2014,23,3.0,0,4,6.44
0,More from #Ferguson this morning http://t.co/82Ylq2SqzK,morning,91,136,54532,4278,True,Fri Jul 27 19:01:55 +0000 2007,Wed Aug 13 16:50:45 +0000 2014,4,5.0,1,0,7.05
0,"#REMINDER: MikeBrown's tragic death isn't a #Ferguson problem or a #Missouri problem, it's an American problem.

#p2 http://t.co/obpPtJQDGL",mikebrown tragic death problem problem american problem,280,457,5782,993,False,Mon Aug 03 13:09:17 +0000 2009,Fri Aug 15 22:09:06 +0000 2014,16,4.0,1,2,5.04
0,#Ferguson chief says officer Darren Wilson devastated. Mike Brown unavailable for comment about his feelings because dead.,chief say officer darren wilson devastate mike brown unavailable comment feeling dead,321,676,6435,923,False,Fri Apr 25 14:22:31 +0000 2008,Fri Aug 15 20:22:02 +0000 2014,16,6.0,0,2,6.31
0,These 3 words say it all. #ferguson #MikeBrown http://t.co/Wuzy0YVEUg,3 word say,64,109,11833,229,False,Wed Jun 03 13:46:21 +0000 2009,Fri Aug 15 18:35:46 +0000 2014,6,3.0,1,1,5.2
0,RT @freegcf: RT @organizemo: @OpFerguson PLS RT! Jail support info for ppl arrested at #mikebrown rallies. #ferguson http://t.co/GRJvO1dAlp,rt rt pls rt jail support info ppl arrest rally,32,143,940,1664,False,Mon May 14 19:47:13 +0000 2012,Wed Aug 13 21:41:57 +0000 2014,12,4.0,1,2,2.25
0,"St. Louis County police tell me woman shot in the head and that a Lt. on scene said she's ""alert and gonna live."" #Ferguson",st louis county police tell woman shot head lt scene say alert gon na live,59,171,2380,573,True,Thu Oct 23 22:13:50 +0000 2008,Wed Aug 13 06:15:06 +0000 2014,25,3.0,0,5,5.81
0,State Senator asks the #Ferguson police chief if she's going to be gassed again. http://t.co/jIKa6ZqlX0,state senator asks police chief go gas,41,128,34531,25806,False,Sat Feb 18 00:30:45 +0000 2012,Wed Aug 13 23:41:47 +0000 2014,14,4.0,1,1,2.48
0,“When will young people of color's lives matter when they are alive?” -  @MichaelSkolnik #Ferguson http://t.co/NM5UsKgPVm,young people color life matter alive,76,212,834,134,False,Sun Mar 29 04:06:04 +0000 2009,Sun Aug 10 12:55:49 +0000 2014,13,4.0,1,2,5.37
0,"Black bodies are no longer swinging from trees, they are laying on the streets.  #Ferguson #detriot #oakland #nyc #usa",black body longer swing tree lay street,50,136,8260,1020,False,Sat Aug 29 19:19:29 +0000 2009,Sun Aug 10 01:18:36 +0000 2014,14,5.0,0,2,4.95
0,These pictures coming out of #Ferguson with what looks like military equipment on American streets should sober everyone up...,picture come look like military equipment american street sober everyone,96,230,112866,1098,True,Fri Feb 13 14:17:54 +0000 2009,Wed Aug 13 23:20:32 +0000 2014,18,5.0,0,3,5.5
0,Bad craziness. RT @FOX2now #STL SWAT has weapons drawn in #Ferguson protest in broad daylight w/ media attending http://t.co/cgCpydG4E2,bad craziness rt swat weapon drawn protest broad daylight w medium attend,8,105,9633,2824,False,Tue Feb 24 19:20:41 +0000 2009,Wed Aug 13 23:28:32 +0000 2014,15,5.0,1,1,5.47
0,"""They say we destroying our own neighborhood. We don't own nothing out here."" #Ferguson http://t.co/cVqf6kYkUL",say destroy neighborhood nothing,257,585,106278,1041,True,Thu Mar 06 19:51:29 +0000 2008,Wed Aug 13 14:16:00 +0000 2014,14,4.0,1,4,6.44
0,Hannity throws a softball to #Ferguson Police Chief #UniteBlue #LibCrib #Bundy #morningjoe http://t.co/2AjrbA7TdI http://t.co/N7RCK8xAsq,hannity throw softball police chief,127,293,8627,9136,False,Wed Jul 29 08:37:25 +0000 2009,Fri Aug 15 10:54:40 +0000 2014,7,5.0,2,0,5.05
0,Ron Johnson says he would have liked to been consulted by #ferguson chief Jackson about today's release of info. http://t.co/5GSXss901U,ron johnson say would like consult chief jackson today release info,39,142,1576,555,True,Mon Dec 08 22:10:51 +0000 2008,Fri Aug 15 16:18:12 +0000 2014,19,4.0,1,1,5.68
0,Michael Brown was supposed to start classes at Vatterott College on Monday. Instead gunned down in street by #Ferguson police.,michael brown suppose start class vatterott college monday instead gun street police,46,185,28451,1106,False,Mon Jun 15 23:14:30 +0000 2009,Sun Aug 10 01:18:44 +0000 2014,19,5.0,0,2,5.15
0,"A cleanup for #Ferguson has been organized. TOMORROW. Meet at 10 am Wednesday August 13, 333 N Florissant Rd, Ferguson, MO 63135 #MikeBrown",cleanup organize tomorrow meet 10 wednesday august 13 333 n florissant rd ferguson mo 63135,36,110,6001,619,False,Sat Mar 23 15:38:36 +0000 2013,Wed Aug 13 04:27:55 +0000 2014,21,4.0,0,5,1.39
0,"""Mom, I'm going to college."" #AmadouDiallo #lastwords #ferguson #michealbrown #policeagression http://t.co/B0WbHO1BCU",mom go college,41,126,1295,962,False,Sat Dec 19 07:33:41 +0000 2009,Fri Aug 15 11:58:33 +0000 2014,6,3.0,1,4,4.66
0,Police militarization on display in #Ferguson http://t.co/m9jyPq3ALq,police militarization display,71,212,60436,4280,True,Fri Jul 27 19:01:55 +0000 2007,Wed Aug 13 17:04:13 +0000 2014,5,6.0,1,0,7.05
0,"RT @PDPJ: #Ferguson picture from earlier in the day, high powered rifles trained on protesters http://t.co/qUkG9ztaQt",rt picture earlier day high power rifle train protester,57,249,6109,621,False,Sat Mar 23 15:38:36 +0000 2013,Wed Aug 13 06:24:56 +0000 2014,13,5.0,1,1,1.39
0,There's still no justification stated for #MikeBrown to be shot to death. #Ferguson,still justification state shot death,87,177,18465,36,False,Tue Aug 12 06:41:41 +0000 2014,Fri Aug 15 14:08:59 +0000 2014,12,4.0,0,1,0.01
0,"After the whistleblower revealed what was happening, he was summarily harassed, got drug tests, car taken &amp; transferred. #Ferguson #StLouis",whistleblower reveal happen summarily harass get drug test car take transfer,61,299,17581,5072,False,Sat Jan 24 23:05:24 +0000 2009,Wed Aug 13 01:09:04 +0000 2014,17,6.0,0,4,5.55
0,"Young black victims are killed twice in America―once by gun, second by media. Let the victim be the victim this time. #Ferguson",young black victim kill twice america gun second medium let victim victim time,170,351,798,97,False,Sat Aug 15 08:28:18 +0000 2009,Sun Aug 10 04:02:41 +0000 2014,22,4.0,0,3,4.99
0,Protests continue at the QT #ferguson https://t.co/qF2N92L9Zn,protest continue qt,47,102,57280,4280,True,Fri Jul 27 19:01:55 +0000 2007,Fri Aug 15 15:02:04 +0000 2014,5,5.0,1,0,7.05
0,This is probably the greatest thing I've seen so far #Ferguson #MikeBrown http://t.co/pvhEvqMQ9i,probably great thing see far,436,482,691,1561,False,Thu Mar 19 04:22:40 +0000 2009,Fri Aug 15 13:17:30 +0000 2014,11,4.0,1,0,5.41
0,The protestors in #Ferguson are not armed. Why is SWAT out there like they're raiding a weapons depot?,protestors arm swat like raid weapon depot,56,130,23640,787,False,Tue Dec 29 04:44:11 +0000 2009,Wed Aug 13 23:20:11 +0000 2014,18,4.0,0,2,4.62
0,"The police do not consist of a few bad apples, the institution itself is rotten to the core. #Ferguson",police consist bad apple institution rotten core,118,157,14608,1020,False,Mon Jun 27 18:06:47 +0000 2011,Wed Aug 13 13:50:13 +0000 2014,18,4.0,0,2,3.13
