label,text
0,kill free speech
0,tweet need tweet
0,observe minute silence 11am today support press freedom please share join u
0,dark day freedom expression gunman attack newspaper office
0,paris look like last night
0,yesterday today tomorrow
0,hong kong foreign correspondent club
0,condemn attack pray soonest recovery injured patience family people france
0,pen v gun life give defiance cartoonist
0,muslim get judged every day terrorist attack victim supporter
0,support cartoon language publish publisher attack indeed sicken 11 dead
0,speechless
0,live video standoff north paris brother suspect charlie hebdo attack
0,break news gunfire explosion heard warehouse north east paris hostage held
0,talk war fall trap set murderer
0,kill writer journalist cartoonist silence make voice louder
0,rt gunman basic message stop call religion intolerant violent murder
0,world stood united defend free expression must stand united defend human life jew
0,france dark day freedom expression gunman attack satirical newspaper
0,attack represent possibly direct attack islamist western ideal date
0,break gunshot several explosion heard dammartin en goele site france reuters reporter
0,far today uk medium reporting pixelated image cartoon happily post video brutal murder
0,resident dammartin en goele told stay inside school lockdown mayor press office tell cnn
0,ally saudi arabia advocate free speech flog liberal blogger lash blasphemy today
0,medium translates way love 2 allah akbar
0,never life see fanatic sense humor amos oz
0,editorial cartoonist charlie hebdo attack
0,love strong hate strong racism ultranationalism fundamentalism art strong bigotry
0,paris terrorist attack kill 4 cartoonist include chief editor source
0,satirize mock religion sacred stand
0,insight jacob canfield
0,victim paris terror attack
0,french president say doubt attack terrorist attack
0,flashback white house condemns cartoon 9 9 12
0,picture explosion dammartin en goele happen suddenly
0,hear british muslim french embassy london yday
0,right mock criticise religion key tenet free democratic society whether islam christianity
0,55 charlie hebdo magazine target paris shoot february
0,brilliant piece paris shooting must lead islamophobia
0,everytime satirist murder 1 000 satirist rise take place
0,suspect kill accord
0,survive staff announce magazine publish next week schedule
0,cartoon poignant tribute victim charlie hebdo attack
0,satire symptom healthy society always prime target fundamentalism right offend
0,late least 11 dead shoot french magazine france raise terror alert high level
0,magazine cover islamic terrorist want see
0,one compelling relevant thing see far pic say word sometimes
0,charlie hebdo 218 charlie hebdo profile satirical french newspaper
0,muslim must always straightforward consistent action word
0,sarkozy 2011 prefer excess caricature excess censorship
0,charlie hebdo publish one million copy next week help google
0,photo thousand gather express solidarity attack paris
0,good backgrounder new yorker 2012 charlie hebdo affair laugh blasphemy
0,rt um international business time run piece blame attack israel h
0,rt sleep tonight thought french cartoon colleague family love one
0,israeli swat team unit specialize hostage situation standby ready travel paris assist french
0,saudi arabian condemnation paris terror attack hollow whip blogger insult islam mentality
0,many way honor one abolish blasphemy law europe
0,tweet tweet today think figure reason
0,freedom expression seem take grant rip die defend
0,charlie hebdo staff vow publish next week 1m print run
0,know standoff charlie hebdo attack suspect
0,free speech must silence wake charlie hebdo attack
0,muslim pray friday prayer next sign reading saint etienne france
0,let get serious west double standard freedom speech
0,paris london madrid san francisco new york video footage gathering around world
0,tomorrow front page pen cartoonist
0,editor afraid extremist amuse cartoon need buy
0,paris attack bad act terrorism france 50 year
0,minute silence heart france together protect value
0,shoot know far
0,quickly spread sign support victim today shoot
0,terrorist fly list know record mr president revoke passport american isi fighter
0,smoke gunshot report site standoff suspect attack charlie hebdo
0,press must stand together send message murderous attempt silence u stand
0,heroic bastion free speech also racist
0,school lockdown student echo sentiment
0,fyi cop muslim rip ahmed merabet blame terror islam
0,dr ali irish islamic culture centre say would seek legal advice journalist tweet one cartoon
0,see cartoon round rightly
0,dual hostage crisis end suspect kill several hostage freed supermkt
0,never justification violence one offend cartoon ever
0,love win hatred
0,editor charlie hebdo liberal righteous salute cartoonist martyr terrorist attack
0,please enjoy culturally ethically politically correct cartoon
0,saudi arabia condemns killing charlie hebdo call international law criminalise insult islam amaze
0,happen moment really bad respect every religion terror
0,french police ask medium broadcast live image scene paris hostage situation police location reveal
0,100 lash die laughter eleven people kill
0,best response attack catch punish killer escalate blasphemous satire
0,dear handle lampoon ready politically relevant
0,several paris supermarket hostage see evacuate photo
0,stop today flog condemn charlie hebdo attack yet flog imprison freethinker
0,george orwell liberty mean anything mean right tell people want hear
0,jewish pro censorship lobby legitimize attack charlie hebdo offensive speech
0,87 french cartoonist uderzo creator asterix come retirement h
0,one victim kill attack charlie hebdo muslim policeman ahmed merabet
0,headline week isi executes phorphet mohamed police chase terrorist
0,short piece one blame murder murderer
0,charlie hebdo way make u put pen
0,mt editor assassinate today 2012 prefer die stand live knee
0,let riot burn embassy wonder people disrespect prophet
0,photo aftermath attack charlie hebdo newspaper paris
0,editor charb assassinate today say 2012 prefer die stand live knee
0,suspect kill local mayor tell cnn
0,tweet cartoon minute attack
0,say follow atheist sick tire double standard face
0,west fought foreign war ignore threat within society say
0,charlie hebdo ignore threat within society say
0,really important spread news muslim condemn mass murder
0,paris medium attack kill 4 cartoonist include chief editor
0,people france view muslim positively
0,french mp say attack charlie hebdo murderer barbarian
0,time uphold freedom give fear
